"objectId","createdAt","updatedAt","userId","activityType","coinChangeAmt","rewardId","pointRewardId","rewardDescription","rewardLongDescription","rewardTotalCountAfterAction","vendorId"
"nAwoPmfMkz","03/15/2013 20:05:58","03/15/2013 20:05:58","xcltLRaBEy","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","1","lqNj2MI9YZ"
"PD6JZSpZZf","03/15/2013 20:23:37","03/15/2013 20:23:37","BH7hwnMKkm","Facebook Invite Friends","1","","","","","",""
"RkKqUOe3Cr","03/15/2013 20:26:22","03/15/2013 20:26:22","Or3bwTZPWf","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"zw6Yn8yEbF","03/15/2013 20:26:25","03/15/2013 20:26:25","Or3bwTZPWf","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"fdaHhKQxk5","03/16/2013 00:12:56","03/16/2013 00:12:56","9xkaw852yX","Scanned Reward","1","bEeyoYHrYD","","Free bubble tea","Receive a free bubble tea after 10 bubble tea purchases","1","17tRvXolJf"
"EZOypZUhDR","03/16/2013 00:13:31","03/16/2013 00:13:31","9xkaw852yX","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get 1 free round of golf or 20 free game credits for every 10 visits","1","IqH3s4MaBS"
"wpGPddUHGz","03/16/2013 00:50:31","03/16/2013 00:50:31","R7IKpCK5et","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","1","lqNj2MI9YZ"
"XFmbnvfFC9","03/16/2013 02:14:14","03/16/2013 02:14:14","AEapfrclTS","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"TLgF02QYgG","03/16/2013 02:14:18","03/16/2013 02:14:18","AEapfrclTS","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"1nVg0dHNYx","03/16/2013 02:14:37","03/16/2013 02:14:37","AEapfrclTS","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"UrI6vghcBp","03/16/2013 02:47:39","03/16/2013 02:47:39","mj1R6XkON5","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"5xHqpvWbpg","03/16/2013 02:47:44","03/16/2013 02:47:44","mj1R6XkON5","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"zBCUQO2kaL","03/16/2013 04:35:18","03/16/2013 04:35:18","JiJPezSbBL","Sign In with Facebook","10","","","","","",""
"H4EmCgwpI4","03/16/2013 13:39:09","03/16/2013 13:39:09","QDGJ2LMmI4","Sign In with Facebook","10","","","","","",""
"8wJdai3wLh","03/16/2013 13:40:15","03/16/2013 13:40:15","QDGJ2LMmI4","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"iuZkYDWKOv","03/16/2013 19:08:06","03/16/2013 19:08:06","tcSBwmsiBA","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"jvAHR9L2h8","03/16/2013 19:08:10","03/16/2013 19:08:10","tcSBwmsiBA","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
